date,track,artist,feats,current_pos,peak_pos,prev_pos,streak,streams,country,country_short,track_uri,artist_uri
2023-12-28,Відриваючись,Parfeniuk,[],34,5,26,35,74204,Ukraine,ua,0vByMmR3Y8MBorEEE5Pmie,64XGTiElvPUfmJjyWJnW8C
2023-12-28,METAMORPHOSIS,INTERWORLD,[],35,3,31,71,72960,Ukraine,ua,2ksyzVfU0WJoBpu8otr4pz,5hKGLu4Ik88FzWcTPhWNTN
2023-12-28,Спалахи,POSITIFF,[],36,18,36,30,71838,Ukraine,ua,6sVoLpo3i7p2WCaU3bpvpF,3f7zhsCueKsjZbwOkoTsME
2023-12-28,Шукав тебе. Знайшов тебе,VovaZiLvova,['Morphom'],37,16,40,84,71071,Ukraine,ua,7uHFrsclJjAhONLcc8grZU,7MFvm8pwjLdmVBZddGNiQH
2023-12-28,9mm,Memphis Cult,"['Groove Dealers', 'SPLYXER']",38,10,27,11,70966,Ukraine,ua,3K5KXm1uZjiyQk0J7op1xf,6n9sdNb7mWvVmARDT6ujnJ
2023-12-28,Standing Next to You,Jung Kook,[],39,3,42,8,70318,Ukraine,ua,2KslE17cAJNHTsI2MI0jb2,6HaGTQPmzraVmaVxvz6EUc
2023-12-28,Хто ти,Klavdia Petrivna,['OSTY'],40,18,35,12,69669,Ukraine,ua,2DHoodRL3ttSQDFLx60QPl,5BwbVAdT6rFF2vGVE8su2y
2023-12-28,Погляд,YAKTAK,"[""SOBOL'""]",41,1,33,43,69465,Ukraine,ua,66Xj2OpnDALdW0G509b9yY,5zjgy7grnZbt2L12meuxog
2023-12-28,Небо хилиться,alyona alyona,['KOLA'],42,21,41,28,68412,Ukraine,ua,2YxL4H5c4NCPm19E28OPSt,2ic3GGGmkixOZP4qnakSA8
2023-12-28,Sweater Weather,The Neighbourhood,[],43,16,32,167,67744,Ukraine,ua,2QjOHCTQ1Jl3zawyYOpxh6,77SW9BnxLY8rJ0RciFqkHh
2023-12-28,Долоні,Parfeniuk,[],44,18,46,27,67309,Ukraine,ua,28nCv762IfyLVB2OGGQcMb,64XGTiElvPUfmJjyWJnW8C
2023-12-28,MANDA BALA,Ariis,[],45,45,86,2,66475,Ukraine,ua,1lS2qOUk6GA20XvjjrWc25,09cKncAQn28NqTUORLMwSR
2023-12-28,LALALALA,Stray Kids,[],46,2,30,7,66361,Ukraine,ua,79f5CcWzdkkDVD4XAIQgKr,2dIgFjalVxs4ThymZ67YCE
2023-12-28,Bécane - A COLORS SHOW,Yamê,[],47,28,28,4,66229,Ukraine,ua,3oUEzTAoOxqZHN4xiqTGqJ,0wiCfDEHaEcPkKZOi7Nivl
2023-12-28,Знайди мене - KAVA Remix,Klavdia Petrivna,['KAVA'],48,2,34,10,63697,Ukraine,ua,4RhA4AQeBc29toklGPMJUk,5BwbVAdT6rFF2vGVE8su2y
2023-12-28,Not Allowed,TV Girl,[],49,38,38,10,63476,Ukraine,ua,3IznIgmXtrUaoPWpQTy5jB,0Y6dVaC9DZtPNH4591M42W
2023-12-28,Seven (feat. Latto) (Explicit Ver.),Jung Kook,['Latto'],50,1,71,24,62425,Ukraine,ua,2HRgqmZQC0MC7GeNuDIXHN,6HaGTQPmzraVmaVxvz6EUc
2023-12-28,Касета,SadSvit,[],51,6,39,89,61944,Ukraine,ua,4MQmxIxM5CXKjdq4IrCWhd,2ojY7fXJxZQhg8Rx5e8h9G
2023-12-28,Why'd You Only Call Me When You're High?,Arctic Monkeys,[],52,40,49,45,61355,Ukraine,ua,086myS9r57YsLbJpU0TgK9,7Ln80lUS6He07XvHI8qqHH
2023-12-28,Montagem Mysterious Game,LXNGVX,[],53,53,81,3,61172,Ukraine,ua,7vOmSP2647oNUGGEhWd1cr,5IpS1TN1Crp8Ym4zjiIrtK
2023-12-28,Мефистофель,5mewmet,[],54,54,82,5,60298,Ukraine,ua,6hqHMxZAXwS2FqwmluUSi3,6M09SBwYD0F13PjIavxbih
2023-12-28,It's the Most Wonderful Time of the Year,Andy Williams,[],55,19,148,4,59955,Ukraine,ua,1IcR6RlgvDczfvoWJSSY2A,4sj6D0zlMOl25nprDJBiU9
2023-12-28,На заре,Basta,[],56,34,48,5,59633,Ukraine,ua,4qlMFQs9oEp5bVxERhTZBU,7as5DY4Rz9jac9tgoTrj9H
2023-12-28,Уночі,YAKTAK,[],57,13,57,19,59100,Ukraine,ua,34W2vfDZF6lOa4U55RsvDH,5zjgy7grnZbt2L12meuxog
2023-12-28,Витя,5mewmet,[],58,58,62,4,59013,Ukraine,ua,1oHTZnY1leFnTBruOq5kTU,6M09SBwYD0F13PjIavxbih
2023-12-28,последнее лето,ooes,[],59,24,72,53,58401,Ukraine,ua,0K5arhAxYWj7QxFhpKJe6z,0aXi5kveuKNm6t5vGVeUBM
2023-12-28,LOVELY BASTARDS,ZWE1HVNDXR,['yatashigang'],60,17,55,18,58344,Ukraine,ua,0EqczV3o6fwksegAavIHpX,33rnQWadiG2aauIwIxPxfB
2023-12-28,Художник,KRBK,[],61,58,59,32,58270,Ukraine,ua,67pvnFwqbZ6Bcc3UdOtsvG,0E56Ncr2I37JQhW71UJALE
2023-12-28,Щедра ніч,alyona alyona,"['KOLA', 'Jerry Heil']",62,62,NaN,1,57753,Ukraine,ua,5MrUX20W8fhEslSpxM1mbR,2ic3GGGmkixOZP4qnakSA8
2023-12-28,Прощание,Три дня дождя,['MONA'],63,11,44,10,57404,Ukraine,ua,1nginMHZwOYjtYDndhCeY2,5q1NzLZwErZ9ujzqZKL0YZ
2023-12-28,"One Of The Girls (with JENNIE, Lily Rose Depp)",The Weeknd,"['JENNIE', 'Lily-Rose Depp']",64,51,51,7,57311,Ukraine,ua,7CyPwkp0oE8Ro9Dd5CUDjW,1Xyo4u8uXC1ZmMpatF05PJ
2023-12-28,Персонажі,SadSvit,[],65,23,53,62,57047,Ukraine,ua,3IuQWB6BsGFc55IOCOGzBK,2ojY7fXJxZQhg8Rx5e8h9G
2023-12-28,Повільно,Adam,[],66,56,64,45,56698,Ukraine,ua,0NYvacFqoJdJggiOynzbur,19JYV5zLhGkyqClNjdSfdb
2023-12-28,Smells Like Teen Spirit,Nirvana,[],67,37,60,105,56280,Ukraine,ua,0gucTLf7trAf37Ua1uAyAu,6olE6TJLqED3rqDCT0FyPh
2023-12-28,It's Beginning to Look a Lot like Christmas,Michael Bublé,[],68,38,174,4,55428,Ukraine,ua,1rv46mRwDqMEhOBZ7vODg3,1GxkXlMwML1oSg5eLPiAz3
2023-12-28,Santa Tell Me,Ariana Grande,[],69,22,187,4,54647,Ukraine,ua,0lizgQ7Qw35od7CYaoMBZb,66CXWjxzNUsdJxJ2JdwvnR
2023-12-28,ecstacy (slowed),SUICIDAL-IDOL,[],70,17,65,27,54551,Ukraine,ua,1JgknGBbrfmEHeOZH051SS,6KOszWgIriJLaPOySuBOTI
2023-12-28,Мадам,100лиця,[],71,36,69,31,54425,Ukraine,ua,7rc8ibFdLCFsoG9MlshpF2,5YgAXaiDXfn1JotXCdJg8W
2023-12-28,BAIXO,xxanteria,[],72,32,63,14,54401,Ukraine,ua,0rb7HcBkdMPp04ybHBfX41,4nl0CCx6PpEOOr2Z2ThPdp
2023-12-28,FΛSHION,Britney Manson,[],73,57,68,18,54295,Ukraine,ua,4YQgOgIElFtEvwJQ9ArWL7,7GtPtPbDC5CLNzSNxVpqaf
2023-12-28,"Любов, як осінь",kavabanga Depo kolibri,['Agape'],74,29,61,9,54280,Ukraine,ua,6tGMRSkR0nXPQc4SsIP2Uq,5qr3Q9yXnDkxF3RLs5ZPLn
2023-12-28,MONTAGEM - PR FUNK,S3BZS,"['Mc Gw', 'Mc Menor Do Alvorada']",75,7,73,31,54205,Ukraine,ua,6njJR3OIp3oA0Kc4aC9Tzf,6zFMFB1JvNHkHvCSudF4id
2023-12-28,Cigarettes out the Window,TV Girl,[],76,54,54,12,54125,Ukraine,ua,6QeYSvYqYUsfBzsApbjDHO,0Y6dVaC9DZtPNH4591M42W
2023-12-28,Очі,Artem Pivovarov,['Quest Pistols'],77,17,79,35,54046,Ukraine,ua,7tHooYkoaE0myuzkPjyNHX,11sIz9STeD6yVSuBaD8nMW
2023-12-28,Чуєш,Volodymyr Dantes,[],78,5,70,28,53923,Ukraine,ua,0Eseplnw5orGVSnaGNh3CH,0eFAXtLIVxGHPJgUS8gI2E
2023-12-28,вотсап,DOROFEEVA,[],79,15,66,48,53886,Ukraine,ua,7iGdK8FeeKfWiLR3Ax6phw,7wl1m5vgWkCP3cqYVj2noM
2023-12-28,Передвигался не спеша,KRBK,[],80,80,NaN,1,53823,Ukraine,ua,7M74oFGnjFg1VdZdkm3OXI,0E56Ncr2I37JQhW71UJALE
2023-12-28,Самый лучший день,Кишлак,[],81,53,84,25,53038,Ukraine,ua,6aZw4hMz6ZZqjALf0GAbKy,44L2bdEufrpXM5S7yn30JJ
2023-12-28,My Love Mine All Mine,Mitski,[],82,56,56,14,52858,Ukraine,ua,3vkCueOmm7xQDoJ17W1Pm3,2uYWxilOVlUdk4oV9DvwqK
2023-12-28,Psycho Dreams (Sped Up),Kill Eva,['ENCASSATOR'],83,8,92,40,52584,Ukraine,ua,6yt46G7lWn0oC2FEZZDsi6,6hKH8NJ9tDDqDEOWtiUntb
2023-12-28,Кров і Вино,Schmalgauzen,[],84,4,196,2,52331,Ukraine,ua,7Ce3VLSpVuwhWukkrumFA0,1qqW4QBTgFMH2Vpzwboo8z
2023-12-28,Я уёбываю в джаз,Кишлак,[],85,37,76,56,52282,Ukraine,ua,0olubSy8HbZBrCJlSHV7ex,44L2bdEufrpXM5S7yn30JJ
2023-12-28,Holly Jolly Christmas,Michael Bublé,[],86,86,171,4,52021,Ukraine,ua,6tjituizSxwSmBB5vtgHZE,1GxkXlMwML1oSg5eLPiAz3
2023-12-28,Чути гімн,SKOFKA,[],87,1,77,74,51998,Ukraine,ua,4Yzlz45QgjUKZmN2KrK4AP,0Aj4ZvDgwd9DSs7E2nrox0
2023-12-28,Небо,SadSvit,[],88,51,93,37,51871,Ukraine,ua,2qGURS7y8zM7STkxOLgnWO,2ojY7fXJxZQhg8Rx5e8h9G
2023-12-28,Revenge,XXXTENTACION,[],89,34,80,96,51529,Ukraine,ua,5TXDeTFVRVY7Cvt0Dw4vWW,15UsOTVnJzReFVN1VCnxy4
2023-12-28,Імператори,Klavdia Petrivna,[],90,32,75,11,51436,Ukraine,ua,5ScT8atEfarQsrDfL5jCT3,5BwbVAdT6rFF2vGVE8su2y
2023-12-28,Automotivo Bibi Fogosa,Bibi Babydoll,"['Dj Brunin XM', 'KZA Produções']",91,1,83,24,51192,Ukraine,ua,4kRLRWnn5u9wO2wOKAAdEN,6R26kGib2ubbZJMh7kKVGV
2023-12-28,Эй,Кишлак,[],92,46,85,24,50724,Ukraine,ua,2oUSzRUIE4GvMw29rLKlWw,44L2bdEufrpXM5S7yn30JJ
2023-12-28,Do I Wanna Know?,Arctic Monkeys,[],93,52,87,32,50541,Ukraine,ua,5FVd6KXrgO9B3JPmC8OPst,7Ln80lUS6He07XvHI8qqHH
2023-12-28,Антидепрессант,FACE,[],94,39,101,78,50385,Ukraine,ua,26yvlxKTtN2u3mpbl6AIeI,2z20q6EEfm6w6PiIKsgtb3
2023-12-28,зима,ooes,[],95,15,88,5,50355,Ukraine,ua,0cOftxEWGyu4XAqEsqmdWS,0aXi5kveuKNm6t5vGVeUBM
2023-12-28,портреты - Acoustic,zhanulka,[],96,12,89,43,50058,Ukraine,ua,7ojBwkKhmZzXDjrqwfLH26,260kWe4y9lg7YFDsZBgsLv
2023-12-28,Jealous,Eyedress,[],97,55,78,84,49955,Ukraine,ua,1aXV8GrmQLvgoFtBPERP7E,3XxNRirzbjfLdDli06zMaB
2023-12-28,Sonne,Rammstein,[],98,26,90,68,49752,Ukraine,ua,3gVhsZtseYtY1fMuyYq06F,6wWVKhxIU2cEi0K81v7HvP
2023-12-28,ТРИ ПОЛОСИ,Jerry Heil,[],99,41,103,8,49510,Ukraine,ua,1coHgc8pIpmMRGGLXB3JXf,71DkA619tW0bpaMi4QBzmr
2023-12-28,Star Shopping,Lil Peep,[],100,53,95,21,49507,Ukraine,ua,6Ox1rvlwEpB49drasQm6RF,2kCcBybjl3SAtIcwdWpUe3
2023-12-28,Молодість,SadSvit,[],101,42,94,66,49118,Ukraine,ua,0wpkj8A7T1CjIul0XQtkqK,2ojY7fXJxZQhg8Rx5e8h9G
2023-12-28,Happy Nation,Ace of Base,[],102,102,NaN,1,48668,Ukraine,ua,7yCF65vpc7sUwPjftI0iFb,5ksRONqssB7BR161NTtJAm
2023-12-28,MURDER IN MY MIND,Kordhell,[],103,3,99,89,48666,Ukraine,ua,6v9tjIDuN0anXNoPMytvbQ,2W6WP4pHQTFlbr2z9S4n54
2023-12-28,Haunted House,Aarne,"['Big Baby Tape', 'kizaru']",104,2,98,9,48623,Ukraine,ua,6pgZZ8xfIBewpXeeVvIjyl,5B5qmrbTFvA7TAxWruuwbo
2023-12-28,Это любовь,Skryptonite,[],105,78,123,25,48204,Ukraine,ua,1P9oRiZJWnxe2pZmYUZ5eC,3vvLuXEEf7sl3izJcw0GIn
2023-12-28,Sleepwalker,akiaura,"['LONOWN', 'STM']",106,104,104,18,47712,Ukraine,ua,1IPHnu3hVkawJMzkP97tcm,0zilOJ2Ze0FLrQ76cZQaoc
2023-12-28,Крит,OG Buda,['Toxi$'],107,19,50,3,47379,Ukraine,ua,6hUPiuG44KdRxg4EqD3t6G,1H1zBr7TXFwTwsHU5kX9gW
2023-12-28,И я такой пау пау пау,nyan.mp3,[],108,108,NaN,1,47274,Ukraine,ua,1spokCO7MNwtLI88t6OAJ8,7sEw8K65V52MWFCVVunhqb
2023-12-28,Ніченька,OKS,[],109,49,91,15,47223,Ukraine,ua,1GpsHzQa7FEHInzmtALUk9,6fBUVJW6cDrYluXjnnRdY4
2023-12-28,Сукины дети,1.Kla$,[],110,19,74,6,47086,Ukraine,ua,6sp8FsxehQt23pATaY9Gt5,2KbKmQQqFN6MgbWViBVl06
2023-12-28,Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series,The Weeknd,"['Playboi Carti', 'Madonna']",111,72,105,3,47068,Ukraine,ua,6WzRpISELf3YglGAh7TXcG,1Xyo4u8uXC1ZmMpatF05PJ
2023-12-28,HYPNOTIC DATA,Odetari,[],112,48,113,15,47045,Ukraine,ua,26wxtmoH4uPUF1n5VlPxMc,7ITMCzIU9uII8gwRg8JAhc
2023-12-28,Bones,Imagine Dragons,[],113,8,100,82,46969,Ukraine,ua,54ipXppHLA8U4yqpOFTUhr,53XhwfbYqKCa1cC15pYq2q
2023-12-28,Without Me,Eminem,[],114,63,96,81,46833,Ukraine,ua,7lQ8MOhq6IN2w8EYcFNSUk,7dGJo4pcD2V6oG8kP0tJRR
2023-12-28,METAMORPHOSIS 3,INTERWORLD,"['zxcursed', 'Sadfriendd']",115,1,102,37,46679,Ukraine,ua,3J5y9v6vK5ginTnMroJ1Nn,5hKGLu4Ik88FzWcTPhWNTN
2023-12-28,Softcore,The Neighbourhood,[],116,52,97,26,46662,Ukraine,ua,2K7xn816oNHJZ0aVqdQsha,77SW9BnxLY8rJ0RciFqkHh
2023-12-28,Тримай,Khrystyna Soloviy,[],117,8,118,21,46634,Ukraine,ua,4LKfJMumpW7HyBT05uXYUx,5lLVx3mMyUvZ9QKzM09CZa
2023-12-28,Біля серця,KOLA,[],118,13,110,67,46434,Ukraine,ua,20SSuP71R4A88qHQu4BKY6,3DUi7MrtGNXwgYKAG3mBCh
2023-12-28,Starboy,The Weeknd,['Daft Punk'],119,97,107,48,46287,Ukraine,ua,7MXVkk9YMctZqd1Srtv4MB,1Xyo4u8uXC1ZmMpatF05PJ
2023-12-28,skyline ryodan,shadowraze,['jzxdx'],120,8,131,31,45761,Ukraine,ua,4ststUuYxArgyAl3INmQUg,0TO6y1x0LQodwBnxGtQu9o
2023-12-28,Четыре тридцать,Violetta Sokolova,[],121,14,139,14,45559,Ukraine,ua,4GBfKfnvmcTcNrlJcV4OLV,7K2PBAFUE98RKu30clhIms
2023-12-28,Погані сусіди,SKOFKA,[],122,24,117,34,45543,Ukraine,ua,16buytNF31fLKzDP9q7ZEg,0Aj4ZvDgwd9DSs7E2nrox0
2023-12-28,Стиль,Wellboy,[],123,110,112,6,45515,Ukraine,ua,6JQ35ZJlMD79PcTKGzuABl,6l5IEx62Nsc2k1QyfaWvEz
2023-12-28,Ти неймовірна,Quest Pistols,[],124,48,133,54,45375,Ukraine,ua,7dpget8s2QN51jYbNqVYtG,18XhbB07IBOH5ZNPn97tf0
2023-12-28,SMOKE IT OFF!,Lumi Athena,['jnhygs'],125,11,126,16,45347,Ukraine,ua,4mMEvkDeY56be4l7Itb5aZ,1TTHC3GlNDaE5eVoC3BVxm
2023-12-28,3D (feat. Jack Harlow),Jung Kook,['Jack Harlow'],126,8,136,13,45041,Ukraine,ua,01qFKNWq73UfEslI0GvumE,6HaGTQPmzraVmaVxvz6EUc
2023-12-28,YUMMI,LXNGVX,['YOUK3IV'],127,71,135,12,44956,Ukraine,ua,3RlfkOE0lXMec08I6CaakR,5IpS1TN1Crp8Ym4zjiIrtK
2023-12-28,505,Arctic Monkeys,[],128,77,114,22,44916,Ukraine,ua,58ge6dfP91o9oXMzq3XkIS,7Ln80lUS6He07XvHI8qqHH
2023-12-28,інша любов,ENLEO,[],129,6,132,76,44724,Ukraine,ua,6JrGELYUIbZvBV74j4Q5LN,09trukw4HlMz8i6TAn5Xpu
2023-12-28,Вище хмар,SHUMEI,[],130,33,125,16,44604,Ukraine,ua,6ORlYPfvTXPZ4aHWVRp3Ey,1BtGSVQey2HyYbFiw8O1mz
2023-12-28,GMFU (w/ 6arelyhuman),Odetari,['6arelyhuman'],131,12,111,22,44578,Ukraine,ua,4D1k6x4MXTaSnljSvAXhaf,7ITMCzIU9uII8gwRg8JAhc
2023-12-28,Таро,Egor Kreed,"['Tenderlybae', 'Егорик']",132,58,58,2,44546,Ukraine,ua,4M4zuhpRODqsfRJcdySb00,2KoLmBXwsgMkfAvoPBlPmb
2023-12-28,Утро,Дайте танк (!),[],133,106,147,15,44366,Ukraine,ua,0aKl63MnUIVKkXlVtp2vLr,6iQqWcDg92kre5ykFLwqD8
2023-12-28,Kerosene,Crystal Castles,[],134,63,119,18,44227,Ukraine,ua,6E1YebXpPPtujMUljDNlOo,7K3zpFXBvPcvzhj7zlGJdO
2023-12-28,Рассвет,КАКАЯ РАЗНИЦА,[],135,29,124,104,44210,Ukraine,ua,0VGLb6IeeG5ZqonN5EavDu,1QljgLVnBEZge237LSpemA
2023-12-28,Так гріє,Valentin Strykalo,[],136,34,145,6,43964,Ukraine,ua,1qC93FzhcsGUFG2ZvcQzrT,2zYmwYLeJvcr8vRQe5pQRa
2023-12-28,Царица,ANNA ASTI,[],137,50,141,13,43962,Ukraine,ua,1sgGy5HcUAdYoWGj3RXmYb,40YXr3tdSqFv0kfmgjj8vP
2023-12-28,Never Broke Again,xxxmanera,[],138,1,164,80,43798,Ukraine,ua,21LIoC4ZxT3F8xq9gidNbX,0hAEtx2GQLtMTJj8qycHRr
2023-12-28,Lovers Rock,TV Girl,[],139,109,109,8,43449,Ukraine,ua,6dBUzqjtbnIa1TwYbyw5CM,0Y6dVaC9DZtPNH4591M42W
2023-12-28,На самоті,DOROFEEVA,[],140,63,106,12,43350,Ukraine,ua,63tLykrWEz9LzOCBeYKFhS,7wl1m5vgWkCP3cqYVj2noM
2023-12-28,Mockingbird,Eminem,[],141,2,116,63,42987,Ukraine,ua,561jH07mF1jHuk7KlaeF0s,7dGJo4pcD2V6oG8kP0tJRR
2023-12-28,IDGAF (feat. Yeat),Drake,['Yeat'],142,10,155,12,42873,Ukraine,ua,2YSzYUF3jWqb9YP9VXmpjE,3TVXtAsR1Inumwj472S9r4
2023-12-28,Another Love,Tom Odell,[],143,14,138,104,42390,Ukraine,ua,7jtQIBanIiJOMS6RyCx6jZ,2txHhyCwHjUEpJjWrEyqyX
2023-12-28,CRANKI,Toxi$,[],144,27,146,8,42221,Ukraine,ua,1dwuA3034avUaHBlIOUSlg,2hTmpvdwhpNZryOkwTisRW
2023-12-28,Farben,Orange Sector,[],145,145,NaN,1,42206,Ukraine,ua,47uoSjqgclu4zjv3TV6aBG,0nxMaqbFU9W3dPV9TchWlc
2023-12-28,Маніфест,Artem Pivovarov,[],146,24,128,52,42161,Ukraine,ua,0pWMr82unREASQGFJrrI5S,11sIz9STeD6yVSuBaD8nMW
2023-12-28,КОЗАЦЬКОМУ_РОДУ,Jerry Heil,[],147,29,152,57,41855,Ukraine,ua,6NePBUCeIGqfnIQag5crC0,71DkA619tW0bpaMi4QBzmr
2023-12-28,Sea Of Problems,glichery,[],148,23,154,35,41814,Ukraine,ua,3VvcKToPY3diGRjERt8NvD,7xD76cR2sg2mAH29zBGnks
2023-12-28,Skyfall,Adele,[],149,142,142,3,41664,Ukraine,ua,6VObnIkLVruX4UVyxWhlqm,4dpARuHxo51G3z768sgnrY
2023-12-28,After Dark,Mr.Kitty,[],150,12,127,166,41529,Ukraine,ua,5FkJHVudUByVjanCqFXRql,0pWwt5vGNzezEhfAcc420Y
2023-12-28,The Real Slim Shady,Eminem,[],151,62,121,5,41529,Ukraine,ua,3yfqSUWxFvZELEM4PmlwIR,7dGJo4pcD2V6oG8kP0tJRR
2023-12-28,Memory Reboot,VØJ,['Narvent'],152,87,137,19,41492,Ukraine,ua,1Q68oodivzKjIDnPTXFy83,4KRllJ2dEeoqvxOQLOgOsI
2023-12-28,Це любов,Kalush Orchestra,[],153,153,NaN,1,41402,Ukraine,ua,1wC8M93ofAwfrV9a4mDzYa,6fNkvAT7XRYuIynD5RTSLf
2023-12-28,БЕСИТСЯ,Toxi$,['Big Baby Tape'],154,45,115,4,41360,Ukraine,ua,6d3SNUhWqNXcmNE5DghE7C,2hTmpvdwhpNZryOkwTisRW
2023-12-28,Blinding Lights,The Weeknd,[],155,1,134,4,41341,Ukraine,ua,0VjIjW4GlUZAMYd2vXMi3b,1Xyo4u8uXC1ZmMpatF05PJ
2023-12-28,ГАДДЕМІТ,GEZWEIRDO,[],156,6,120,28,41313,Ukraine,ua,4OX375hbVOIIYYOVKqGWKO,6bTAQ6F3BQfGWbqLz0xk46
2023-12-28,YUM YUM,LXNGVX,['Mc Gw'],157,97,150,22,41312,Ukraine,ua,0R902FnwJO8kBZYvtpQLrL,5IpS1TN1Crp8Ym4zjiIrtK
2023-12-28,TUCA DONKA,CURSEDEVIL,"['DJ FKU', 'Skorde']",158,94,173,13,41211,Ukraine,ua,7bxyNLXYaEYaZTxAuQTHlD,6rzNFUmaEVnYb8kzh9tBTt
2023-12-28,Таку як є,Adam,[],159,87,166,18,41200,Ukraine,ua,64vbnvKJMPgLHBkvLjKQao,19JYV5zLhGkyqClNjdSfdb
2023-12-28,F*CK OFF,NEWLIGHTCHILD,[],160,40,143,16,40977,Ukraine,ua,0w9ZBj1sdjzemjX2E8WONY,6OYItdfhVXpz16ZvpFq7Uh
2023-12-28,Остров,My,[],161,37,NaN,1,40809,Ukraine,ua,0uhI1APF1D4scWNrOUCMIw,3WGL5CRtgYd8Tm5elcbsdV
2023-12-28,Вампир,Scally Milano,['uglystephan'],162,7,167,12,40765,Ukraine,ua,7p62Jtx8nlvgQXYawhzIcI,1nnaE1FllcW0TlDdPVmdPg
2023-12-28,Хвилями,SKYLERR,[],163,32,129,49,40731,Ukraine,ua,5u6TLP2prHSvtKi0SPUKFI,4yAxWAp7yFeQJu9la6eaCg
2023-12-28,Formula,Labrinth,[],164,81,140,18,40691,Ukraine,ua,6EtKlIQmGPB9SX8UjDJG5s,2feDdbD5araYcm6JhFHHw7
2023-12-28,na Circus,FRIENDLY THUG 52 NGG,['Skryptonite'],165,23,130,8,40649,Ukraine,ua,6zu98XBex3ksqNSlqJp8jh,5xtbUYHaOycg6HIi10EZdV
2023-12-28,BRAZILIAN DANÇA PHONK,6YNTHMANE,['RXDXVIL'],166,48,179,25,40647,Ukraine,ua,6yVjjQA31SLM1kc4j5jPwF,24YUNOEuu3kf4OOtC8cQE5
2023-12-28,Лиза,FACE,['Squirrel Flower'],167,52,162,17,40502,Ukraine,ua,69E0PXED6MvClnqED4d7f5,2z20q6EEfm6w6PiIKsgtb3
2023-12-28,Cheri Cheri Lady,Modern Talking,[],168,128,165,2,40454,Ukraine,ua,2aEuA8PSqLa17Y4hKPj5rr,79bxUQsBIXO8nVLB9fYKf7
2023-12-28,ярче звёзд,ПОЛМАТЕРИ,[],169,12,157,7,40097,Ukraine,ua,4ZhLYdmhWdPTZcnAy9SZZO,3NDasZQ8ZbOssdAPNkZgW1
2023-12-28,ЛАБИРИНТ,FACE,[],170,8,180,10,40048,Ukraine,ua,7biChppM3c8q7qcVl7ceb2,2z20q6EEfm6w6PiIKsgtb3
2023-12-28,#ПОШТА,Jerry Heil,[],171,34,156,53,40044,Ukraine,ua,1n7AVWNbLx5OUhItzDTj4A,71DkA619tW0bpaMi4QBzmr
2023-12-28,In the End,Linkin Park,[],172,141,144,9,39984,Ukraine,ua,60a0Rd6pjrkxjPbaKzXjfq,6XyY86QOPPrYVGvF9ch6wz
2023-12-28,I'm Good (Blue),David Guetta,['Bebe Rexha'],173,25,159,9,39947,Ukraine,ua,4uUG5RXrOk84mYEfFvj3cK,1Cs0zKBU1kc0i8ypK3B9ai
2023-12-28,ПАЗЛ,Кажанна,[],174,11,67,4,39698,Ukraine,ua,6wQtCbYRL9o8nYheXTp43q,3OTyLjDNzzo72TGG8GwiDk
2023-12-28,Godzilla (feat. Juice WRLD),Eminem,['Juice WRLD'],175,52,108,4,39686,Ukraine,ua,7FIWs0pqAYbP91WWM0vlTQ,7dGJo4pcD2V6oG8kP0tJRR
2023-12-28,Чорнобрива,100лиця,[],176,26,170,64,39590,Ukraine,ua,4N822HhhcRrVKuX3Ni9L0T,5YgAXaiDXfn1JotXCdJg8W
2023-12-28,Stargirl Interlude,The Weeknd,['Lana Del Rey'],177,107,161,24,39546,Ukraine,ua,5gDWsRxpJ2lZAffh5p7K0w,1Xyo4u8uXC1ZmMpatF05PJ
2023-12-28,Восьмий колір,Motor'Rolla,[],178,71,160,93,39491,Ukraine,ua,5grohwSCKaYj35Ea8LjpUT,0Y7o1ue5AkKssSk9d9ZJzv
2023-12-28,your favorite dress,Lil Peep,['Lil Tracy'],179,69,168,12,39448,Ukraine,ua,6ArK3RtQGmvDV63sUnPHRN,2kCcBybjl3SAtIcwdWpUe3
2023-12-28,Любила,Sasha Chemerov,['Boombox'],180,41,163,60,39111,Ukraine,ua,5qKLAXmy19fE0Z9vRbLFhz,6EkxNdVClS3VI3zVWbDch9
2023-12-28,Broken Trust,SAY3AM,['Staarz'],181,38,188,16,38908,Ukraine,ua,5Y4OwloGr9QSxZLZ5DXGte,3UxUktdCJsomjKqozWDWSu
2023-12-28,Нежная,Цинк Уродов,[],182,182,200,2,38888,Ukraine,ua,1VFbCJBWO26Gv641kr8ZMQ,07yhHgEXwatfxDILltZiLe
2023-12-28,Numb,Linkin Park,[],183,131,158,8,38864,Ukraine,ua,2nLtzopw4rPReszdYBJU6h,6XyY86QOPPrYVGvF9ch6wz
2023-12-28,I Was Made For Lovin' You,KISS,[],184,117,NaN,1,38850,Ukraine,ua,07q0QVgO56EorrSGHC48y3,07XSN3sPlIlB2L2XNcTwJw
2023-12-28,Freaks,Surf Curse,[],185,45,176,140,38759,Ukraine,ua,7EkWXAI1wn8Ii883ecd9xr,1gl0S9pS0Zw0qfa14rDD3D
2023-12-28,Моя душа,Lely45,[],186,83,122,4,38530,Ukraine,ua,5POjqYpgDiR0YmRhbiyDMh,3S2ZPs0ccEwknZLPQDbGSw
